id,mail
UCz9jiBFADtVsjQj6uw5View,TRUE
UCnspcLs2srRSiSN9QbQyzgA,TRUE
UCQphRgAhj5UxktrQNP3WF5g,FALSE
UCqjs1q8AgAVNiXMeSUTgRdw,TRUE
UClrspzn-LEl1IS7PP6J2Dyw,TRUE
UCQ0y1zqDwr7c-4_0Sn3OiNg,FALSE
UCOHrblE5RytYqNt93C-6xlw,TRUE
UCaFLF1d0KWvzXFup7fhSuBQ,FALSE
UCX0QUC6ydqtM3yoZ-DCi2dQ,TRUE
UC15U8LldHq-u_VtBZ5WD-vA,FALSE
UC1r0AHAR1JqhdpnVaxRt2Dw,FALSE
UCwW65z28kuEMHWJnYLBumFA,FALSE
UC_Pa9A3YASuRuiXYkdY6cJA,TRUE
UC8LDjhMPm6UaeT5B7IHZTIg,FALSE
UCnda2vfoiN9UBuzvoMtvg4w,TRUE
UCElmdUDpMSEhkzYDBM5D1VQ,FALSE
UCZIXEpDUR07NvzHweJKADvQ,TRUE
UC8slk_6v-581FuStNtDObcA,FALSE
UCR0mY8lqnHQ2jMAiuPz5cuQ,FALSE
UCnIup-Jnwr6emLxO8McEhSw,TRUE
UCJplp5SjeGSdVdwsfb9Q7lQ,TRUE
UCaNWG1vNcB-efbVwP-Ucb7A,FALSE
UCRx3mKNUdl8QE06nEug7p6Q,TRUE
UCUY6t_N9MyEWu6I0ZXkbtKA,TRUE
UCWTUogPOPESVYvncnqp-rMA,FALSE
UCbvMKgaNd9tDl8_ZjoorVdQ,TRUE
UCdtn2lX0irVHd-MRHBmYuFw,FALSE
UCIJ44QRtVGm_gBh_deuL5ow,TRUE
UCssHNwKWTd9Aa3XbhltmO8g,TRUE
UCUJz3Kx_UkivcPzdAmcFAPg,TRUE
UC4WbPrDz80xWhm__jTYr1zQ,FALSE
UCrEySuymGAXrm9ivZXmsG5g,FALSE
UCyRzREMDp5tGKGkorYJ68vA,FALSE
UChm75zB1lcC54HIreBjp3cA,TRUE
UCrreHSUa5rnuCVDeO8dX4eA,TRUE
UCTFiwqN4vrW7axA1Nr1DmZQ,TRUE
UCrNnk0wFBnCS1awGjq_ijGQ,FALSE
UC11SnGdJ_dCMfyWU3_Q-dlA,FALSE
UCak0K2x6thcwx2HgvLKbkDA,TRUE
UCi62-PN2YhhyLOOOYIHBYrg,FALSE
UCCotmb6EB1FzgoGzYsT4j3A,FALSE
UCgCuSz_4D6oOgxk4_CMtlag,FALSE
UCawoeM28kp5w6wQwwDl5GsQ,TRUE
UC7ZwQ2SmU952NRs1-KtKYFg,FALSE
UCs7on9W7SIbyO4f-Pb7lgbg,TRUE
UCuPwpWv51QQbb3lxR4K_bTQ,TRUE
UCcsCqyzOf5LGGIrl7VCxFgw,TRUE
UCurhhc188L7ARz8YMiQN7qw,TRUE
UCJ2Zpj_vN9aKAtSbWytBAAQ,FALSE
UCx790OVgpTC1UVBQIqu3gnQ,TRUE
UCN7Vzk6tT4QsoYxHnKxrbyA,FALSE
UC_c4psnFX-ZyCUXA_vlXpIQ,TRUE
UCfQiA455x2qMpnYNyfyYi-w,FALSE
UCdf3-6uDX7QAiuTpnoYKAUA,TRUE
UCEG6CjJdFAk7BfSVXxMWVgA,FALSE
UCEXFDIAmobI0x7D7rnuCE7Q,TRUE
UC3rn3yj-3LlNWnY5ta8qVXA,TRUE
UCiRRt7kZ8FA28fhdxrG2y4g,TRUE
UCH0HvBshlVE7gCoV6as51og,FALSE
UCc6k9Dfebh7KZnrIl2k3AtA,FALSE
UC3Xvtda2B1OGhAoOorTVzbA,FALSE
UCdPjfKIGOdNwJB8EFe-Ov5Q,TRUE
UC480nIZgyKB7TV3F9K8mvaQ,FALSE
UCy8JE02vK0Ag5IxBaENVSDA,FALSE
UCF6JZbABQaC2wQ0KId8cghQ,TRUE
UCt3r0P8fkPJwoLfxLP04Y3g,FALSE
UCz1wcY6q4NfskgSEHD-buXg,FALSE
UCpAWa_OKUOs3g3XavgdrlFw,FALSE
UCK28K1IprwHTpOEy95DXGsg,FALSE
UCVUdHi-tdW5AKdzMiTPG97Q,TRUE
UCmFe3H3RS9lj76bj4p_Clyg,FALSE
UCgKdmbAuRC8-jjpDy6Amhew,TRUE
UCEUo20MbQDaZ19y7GR6o5CQ,TRUE
UCovmRajiPdj800jgO22CEcQ,FALSE
UCB5DCrEQdSSE0t7lwK9g48Q,FALSE
UCW9mpfvO5t3KY0vDn8c9yGg,FALSE
UCKIY7MfhM34LXoUmLyIDYvA,TRUE
UCcodAvIIZt7PEbT4g6oQUuQ,TRUE
UCdodt9k7SFkQmmYkqDawVAg,FALSE
UCfeIkx_3ajdIvFtsHWduThg,TRUE
UCegSM4eTvXqXylcPQ2SDezw,FALSE
UCE0juXWwPCEPdgHGAW91NtQ,FALSE
UCBHtFOBvwfEAq4S4mY3OnhA,FALSE
UCmoZaeNippb_rRujSSDZWlw,TRUE
UCKcC6ZyP333NzA2HdayGl3g,FALSE
UCkxXL3q6RjJ3Jxpxp_9453A,FALSE
UCspBJnvek5bUBpwLSjp4IAg,TRUE
UCACE1oA4yri1aXv2vgWBqsA,FALSE
UCoi3aLlLa6xs0A1QwR_7oxA,FALSE
UCUVnfQaEmCIhFZC5d_JniyQ,TRUE
UCYv3LK7PNvRhyn168WAPCBA,FALSE
UCK9tdfBjgXI0iXExp6D9H1w,FALSE
UC5dXyZnDNRKKNiZ89JwpdAA,FALSE
UC9ERyu2IC09qxhUAMlYOrOQ,FALSE
UCt9SZgFExNwWTH5T_JnyF-A,TRUE
UCg-YSRB6TsIq-c5PUZ0F1Jg,TRUE
UCCOSYITWQHRSUxvlQ4_PSCg,TRUE
UCMein5OasYr4Qvb2wsqKmDA,FALSE
UC1fDuZS5ocvRje3wn_WurQQ,FALSE
UC6cB9lGyhVKdxxAL-hS-r6Q,FALSE
UCmxy940oB8wEKz602zya6rw,TRUE
UCcXEFiBWB1qPBD2FeieAKHA,FALSE
UCRL3LmQvt3G0d5UFnLPUKNA,FALSE
UCGxxQTE7NmP35YhtmuWGtcA,FALSE
UCdvZyOdIUeenZjNET0scceA,TRUE
UCRdVJ9XqHCb6BqApCIO_TYg,FALSE
UCiifkYAs_bq1pt_zbNAzYGg,FALSE
UCDdq-AP4ELW0Jhzo3XrCibA,FALSE
UCKOWKl8r7W2Fp9VP6MOo2Vg,TRUE
UCWzjHW6wDM7-X7RvlbuGAOQ,FALSE
UCwmPX6VM_fwhUX7tEnxV8Hw,FALSE
UCUqVGpeUwrFZFNurg8pb8-w,FALSE
UC3LUKl_RkACnX-fLtaJQ1ZA,FALSE
UCcE1Ou8AFx01u_HVfFIIk4Q,FALSE
UCLAX0ZPNC9nrzCxNGbdABkg,FALSE
UCn9aylfW5MHOWBGQNaO_Img,FALSE
UCeKFnLai0rHDtuGa_1BiDOQ,FALSE
UCmkgg5el8Fg3IX_baZyfSaQ,FALSE
UCjcDfiG5ViPeTVCEXvlxryw,FALSE
UC7dPFcwt6CYYfH6pddOS6Lg,FALSE
UC4N3oJKxR9rf1mE-UKHD4uw,FALSE
UCaOJC_hkLN7qcI_YcEemJrA,FALSE
UCS0iYqlX7ZB5f-ez-LUjYMg,FALSE
UCw1hNwqMnoK2ExDYc1C68Qg,FALSE
UCK5b_ZpkpAK6yi48u-tIsmA,FALSE
UC5aphW8KFNRX2YSgDQVlobQ,FALSE
UC3JabibvZ2NQFZHsI0eVOrw,FALSE
UC2w5Nr8hsN-HjOVidBqDDOA,FALSE
UC_xkEASf2ctn0fbxdKds53w,FALSE
UC1q0PcMX2KX_xWVAWx0dS9Q,FALSE
